has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,school_name,know_more_link,email,operational_status,school_category,school_management,school_type,school_location,address,pin_code,detail_school_name,source_url,extraction_timestamp,academic_year,location,class_from,class_to,class_range,year_of_establishment,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,total_teachers,male_teachers,female_teachers,extraction_status,critical_fields_extracted
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.631086,,"ST. MARY'S SCHOOL,RANGAT",https://kys.udiseplus.gov.in/#/schooldetail/5300178/12,smsrangat@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,ST.MARYS SCHOOL RANGAT MIDDLE ANDAMAN,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300178/12,2025-08-07T00:39:08.441738,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,124,59,65,9,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.671233,,ST. XAVIER,https://kys.udiseplus.gov.in/#/schooldetail/5300211/12,stxavierschool1973@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,ST. XAVIER SCHOOL MAYABUNDER,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300211/12,2025-08-07T00:39:15.799998,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,231,134,97,16,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.712203,,"ST. XAVIER SCHOOL, RANGAT",https://kys.udiseplus.gov.in/#/schooldetail/5300424/12,stxavierschool2017@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,ANDAMAN AND NICOBAR ISLANDS,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300424/12,2025-08-07T00:39:23.280038,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,65,36,29,8,6,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.751058,,SWAMY DAYANAND SARASWATI VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/5300289/12,sdsvkg@gmail.com,,1-Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,KALIGHAT DIGLIPUR NORTH ANDAMAN,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300289/12,2025-08-07T00:39:30.554745,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,40,23,17,7,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.795189,,VIVEKANANDA KENDRA VIDHYALAYA  ZILLA  PARISHAD,https://kys.udiseplus.gov.in/#/schooldetail/5300138/12,vkvzpvbasantipur03@gmail.com,,6-Pr. Up Pr. and Secondary Only,3-Local Body,3-Co-educational,1-Rural,BASANTIPUR PO NIMBUDERA,744201,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300138/12,2025-08-07T00:39:37.693784,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,269,143,126,18,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.834059,,VIVEKANANDA KENDRA VIDHYALAYA ZILLA PARISHAD VIDYALA(KADAMTALA),https://kys.udiseplus.gov.in/#/schooldetail/5300191/12,vkvkadamtala@vkendra.org,,6-Pr. Up Pr. and Secondary Only,3-Local Body,3-Co-educational,1-Rural,POST KADAMTALA PIN 744209,744209,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300191/12,2025-08-07T00:39:45.196945,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,239,132,107,15,6,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.876731,,VIVEKANANDA KENDRA ZILLA PARISHAD VIDYALAYA,https://kys.udiseplus.gov.in/#/schooldetail/5300262/12,vkzpvdp@gmail.com,,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Local Body,3-Co-educational,1-Rural,"Diglipur, North Andaman",744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300262/12,2025-08-07T00:39:52.052441,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,697,358,339,29,18,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.916977,,VIVEKANANDA KENDRA  ZILLA PARISHAD VIDYALAYA PAHALGAON,https://kys.udiseplus.gov.in/#/schooldetail/5300059/12,vkzpvpahalgaon@gmail.com,,6-Pr. Up Pr. and Secondary Only,3-Local Body,3-Co-educational,1-Rural,V K Z P V Pahalgaon PO Mayabunder Pin No 744204,744204,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300059/12,2025-08-07T00:39:59.118030,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,358,183,175,18,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:58.957934,,VKV RANGAT,https://kys.udiseplus.gov.in/#/schooldetail/5300171/12,vkvrangat@vkendra.org,,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),3-Co-educational,1-Rural,VKV RANGAT N AND M ANDAMAN,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300171/12,2025-08-07T00:40:06.507360,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,167,82,85,15,11,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:59.024920,,YESHUA CONVENT MIDDLE SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300066/12,,,N/A,5-Private Unaided (Recognized),N/A,9-NA,,744202,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300066/12,2025-08-07T00:40:13.717618,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,MIDDLE AND NORTH ANDAMANS,4503,2025-08-07T00:16:59.064851,,YESUVA CONVENT,https://kys.udiseplus.gov.in/#/schooldetail/5300175/12,,,N/A,5-Private Unaided (Recognized),N/A,9-NA,,744205,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300175/12,2025-08-07T00:40:20.734637,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.420861,,COAST GUARD PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/5300128/12,cgpscbay@gmail.com,,2-Primary with Upper Primary,5-Private Unaided (Recognized),3-Co-educational,1-Rural,coast guard public school campbell bay,744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300128/12,2025-08-07T00:40:27.701649,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,146,74,72,16,14,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.487048,,GOVT MIDDLE SCHOOL EAST BAY KATCHAL,https://kys.udiseplus.gov.in/#/schooldetail/5300041/12,gmseastbay@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,"EAST BAY KATCHAL, DISTRICT -NICOBAR",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300041/12,2025-08-07T00:40:34.617962,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,27,15,12,5,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.532053,,GOVT MIDDLE SCHOOL GOVIND NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300125/12,govindnagargms@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,"GMS GOVIND NAGAR, CAMPBELL BAY",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300125/12,2025-08-07T00:40:41.563510,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,30,17,13,4,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.573106,,GOVT MIDDLE SCHOOL KAKANA,https://kys.udiseplus.gov.in/#/schooldetail/5300025/12,kakanagms@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,kakana Nancowrie 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300025/12,2025-08-07T00:40:48.407435,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,47,27,20,6,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.614917,,GOVT MIDDLE SCHOOL KINMAI,https://kys.udiseplus.gov.in/#/schooldetail/5300008/12,gmskinmai2020@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,"KINMAI VILLAGE, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300008/12,2025-08-07T00:40:55.320694,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,56,26,30,10,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.655444,,GOVT MIDDLE SCHOOL MINYUK,https://kys.udiseplus.gov.in/#/schooldetail/5300035/12,gmsminyuk@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,Minyuk Teressa 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300035/12,2025-08-07T00:41:02.216989,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,25,13,12,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.696862,,GOVT MIDDLE SCHOOL PILPILLOW,https://kys.udiseplus.gov.in/#/schooldetail/5300027/12,gmspilpillownc@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,Pilpillow Nancowrie 744103,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300027/12,2025-08-07T00:41:09.277877,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,51,27,24,5,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.738042,,GOVT MIDDLE SCHOOL TAPOIMING,https://kys.udiseplus.gov.in/#/schooldetail/5300010/12,gmstapoiming.cn@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,"GMS TAPOIMING, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300010/12,2025-08-07T00:41:16.250547,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,111,53,58,10,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.778167,,GOVT MIDDLE SCHOOL VIKAS NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300026/12,vikasnagargms@gmail.com,,2-Primary with Upper Primary,1-Department of Education,3-Co-educational,1-Rural,VIKAS NAGAR NANCOWRIE 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300026/12,2025-08-07T00:41:23.308096,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,30,15,15,5,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.817011,,GOVT MODEL SECONDARY SCHOOL  KAMORTA,https://kys.udiseplus.gov.in/#/schooldetail/5300022/12,gmsskamorta@gmail.com,,6-Pr. Up Pr. and Secondary Only,1-Department of Education,3-Co-educational,1-Rural,kamorta Nancowrie 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300022/12,2025-08-07T00:41:30.467370,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,N/A,214,100,114,15,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.855176,,GOVT MODEL SENIOR SECONDARY SCHOOL GOAL TEKRY,https://kys.udiseplus.gov.in/#/schooldetail/5300023/12,gmsssgoaltekry@gmail.com,,5-Up. Pr. Secondary and Higher Sec,1-Department of Education,3-Co-educational,1-Rural,kamorta Nancowrie 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300023/12,2025-08-07T00:41:37.488025,N/A,1-Rural,N/A,N/A,N/A,N/A,1-CBSE,1-CBSE,172,72,100,16,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.894306,,GOVT PRIMARY SCHOOL  AFRA BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300362/12,gpsafrabay@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"AFRA BAY, GREAT NICOBAR",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300362/12,2025-08-07T00:41:44.767907,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,12,4,8,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.933304,,GOVT PRIMARY SCHOOL ALLOORONG,https://kys.udiseplus.gov.in/#/schooldetail/5300037/12,gpsallurong1401@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,VILLAGE ALURONG TERESSA 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300037/12,2025-08-07T00:41:52.759880,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,20,13,7,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:33.975132,,GOVT PRIMARY SCHOOL BADA ENAKA,https://kys.udiseplus.gov.in/#/schooldetail/5300303/12,badaenakagps@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,BADA ENAKA NANCOWRIE 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300303/12,2025-08-07T00:41:59.964848,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,18,11,7,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.021268,,GOVT PRIMARY SCHOOL BEACH DERA,https://kys.udiseplus.gov.in/#/schooldetail/5300042/12,gpsbdkatchal@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"BEACHDERA, KATCHAL NICOBAR DISTRICT ANDAMAN AND NICOBAR ISLANDS",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300042/12,2025-08-07T00:42:06.933747,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,41,11,30,4,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.085020,,GOVT PRIMARY SCHOOL CAMPBELL BAY,https://kys.udiseplus.gov.in/#/schooldetail/5300130/12,gpscampbellbay@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL CAMPBELL BAY,744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300130/12,2025-08-07T00:42:14.038718,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,87,38,49,8,8,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.133391,,GOVT PRIMARY SCHOOL  CAMPBELL BAY JETTY,https://kys.udiseplus.gov.in/#/schooldetail/5300127/12,gpsjetty6@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"KAMAL BASTI , CAMPBELL BAY",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300127/12,2025-08-07T00:42:21.067275,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,23,13,10,4,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.174513,,GOVT PRIMARY SCHOOL CHANGHUA,https://kys.udiseplus.gov.in/#/schooldetail/5300032/12,gpschanghua@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"CHANGHUA, NANCOWRIE,744303",744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300032/12,2025-08-07T00:42:27.944380,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,12,9,3,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.215219,,GOVT PRIMARY SCHOOL CHINGAN,https://kys.udiseplus.gov.in/#/schooldetail/5300129/12,gpschingan04@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS CHINGAN, CHINGAN VILLAGE",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300129/12,2025-08-07T00:42:34.876879,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,9,7,2,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.255062,,GOVT PRIMARY SCHOOL CHOTA  ENAKA,https://kys.udiseplus.gov.in/#/schooldetail/5300028/12,chotaenakagps@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,chota enaka Nancowrie 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300028/12,2025-08-07T00:42:41.832931,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,28,12,16,4,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.296219,,GOVT PRIMARY SCHOOL CHUKMACHI,https://kys.udiseplus.gov.in/#/schooldetail/5300036/12,gpschukmachi1301@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Chukmachi Village,Teressa Island, Nancowrie",744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300036/12,2025-08-07T00:42:48.916830,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,43,23,20,2,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.337059,,GOVT PRIMARY SCHOOL DERING,https://kys.udiseplus.gov.in/#/schooldetail/5300029/12,gpsdrng@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,DARING KAMOTA NANCORIE 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300029/12,2025-08-07T00:42:55.979679,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,22,12,10,2,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.377974,,GOVT PRIMARY SCHOOL EAST WALL,https://kys.udiseplus.gov.in/#/schooldetail/5300045/12,gpsewall301@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"E WALL, KATCHAL, NICOBAR DISTRICT, ANDAMAN AND NICOBAR ISLANDS",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300045/12,2025-08-07T00:43:03.160715,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,10,6,4,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.416768,,GOVT PRIMARY SCHOOL ENAM,https://kys.udiseplus.gov.in/#/schooldetail/5300039/12,gpsenamteressa@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Teressa , Nancowrie 744303",744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300039/12,2025-08-07T00:43:09.958262,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,23,10,13,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.459611,,GOVT PRIMARY SCHOOL HEADQUARTER (MODEL),https://kys.udiseplus.gov.in/#/schooldetail/5300011/12,gmps.headquarter.perka@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GMPS,HEADQUARTER ,MALACCA VILLAGE, CARNICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300011/12,2025-08-07T00:43:17.265359,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,209,115,94,11,9,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.499062,,GOVT PRIMARY SCHOOL HITUI,https://kys.udiseplus.gov.in/#/schooldetail/5300030/12,,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,GPS HITUI NANCOWRY 744303,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300030/12,2025-08-07T00:43:24.349698,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,19,14,5,2,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.537609,,GOVT PRIMARY SCHOOL JAPAN TEKRI,https://kys.udiseplus.gov.in/#/schooldetail/5300043/12,gpsjapantikrey@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS JAPAN TIKREY, KATCHAL DISTRICT-NICOBAR",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300043/12,2025-08-07T00:43:31.513941,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,57,29,28,5,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.577698,,GOVT PRIMARY SCHOOL JAYANTHI,https://kys.udiseplus.gov.in/#/schooldetail/5300012/12,gpsjayanthi.cn@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,BIG LAPATHY VILLAGE CAR NICOBAR,744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300012/12,2025-08-07T00:43:38.387613,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,85,43,42,7,5,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.646663,,GOVT PRIMARY SCHOOL KALASI,https://kys.udiseplus.gov.in/#/schooldetail/5300038/12,gpskalsi1461@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,village khalasi islands teressa,744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300038/12,2025-08-07T00:43:45.211439,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,64,36,28,3,3,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.689164,,GOVT PRIMARY SCHOOL KIMIOUS,https://kys.udiseplus.gov.in/#/schooldetail/5300014/12,gpskimious.cn@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"Kimious Village, Car Nicobar",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300014/12,2025-08-07T00:43:52.351394,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,28,10,18,7,4,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.729562,,GOVT PRIMARY SCHOOL KINYUKA,https://kys.udiseplus.gov.in/#/schooldetail/5300013/12,gpskinyuka.cn@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"KINYUKA VILLAGE, CAR NICOBAR",744301,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300013/12,2025-08-07T00:43:59.556127,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,141,68,73,11,10,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.770100,,GOVT PRIMARY SCHOOL LAXMI NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300134/12,gpsln703@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS LAXMI NAGAR, VILLAGE LAXMI NAGAR",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300134/12,2025-08-07T00:44:06.335363,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,8,2,6,3,2,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.811844,,GOVT PRIMARY SCHOOL MACCACHUA,https://kys.udiseplus.gov.in/#/schooldetail/5300361/12,gpsmaccachua2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS MACCACHUA, LITTLE NICOBAR",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300361/12,2025-08-07T00:44:13.403307,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,8,4,4,1,0,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.852569,,GOVT PRIMARY SCHOOL MEENAKSHI RAM NAGAR,https://kys.udiseplus.gov.in/#/schooldetail/5300044/12,gpsmrn201@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"MEENAKSHI RAM NAGAR, KATCHAL, NICOBAR DISTRICT, ANDAMAN AND NICOBAR ISLANDS.",744304,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300044/12,2025-08-07T00:44:20.565039,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,39,25,14,3,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.894003,,GOVT PRIMARY SCHOOL MUNAK,https://kys.udiseplus.gov.in/#/schooldetail/5300031/12,gpsmunak@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GPS MUNAK, C/o GMSSS GOAL TEAKERY, 744303",744303,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300031/12,2025-08-07T00:44:27.933323,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,23,12,11,3,1,N/A,SUCCESS,2
True,True,ANDAMAN & NICOBAR ISLANDS,135,NICOBARS,4502,2025-08-07T00:17:34.935795,,GOVT PRIMARY SCHOOL PILLOLOW,https://kys.udiseplus.gov.in/#/schooldetail/5300360/12,gpspillolow2019@gmail.com,,1-Primary,1-Department of Education,3-Co-educational,1-Rural,"GOVT PRIMARY SCHOOL, PILLOLOW, LITTLE NICOBAR CAMPBELL BAY",744302,School Details,https://kys.udiseplus.gov.in/#/schooldetail/5300360/12,2025-08-07T00:44:34.974867,N/A,1-Rural,N/A,N/A,N/A,N/A,N/A,N/A,5,2,3,1,0,N/A,SUCCESS,2
