has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email,detail_school_name,source_url,extraction_timestamp,location,class_from,class_to,year_of_establishment,national_management,state_management,affiliation_board_sec,affiliation_board_hsec,total_students,total_boys,total_girls,enrollment_class_range,total_teachers,male_teachers,female_teachers,extraction_status,fields_extracted,critical_fields_extracted
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.514766,,,"GOVT. PRIMARY SCHOOL, TOWA",https://kys.udiseplus.gov.in/#/schooldetail/2701718/12,Anjaw,Manchal,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL TOWA,792104.0,,krongmohimso@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701718/12,2025-08-20T11:50:31.440429,1-Rural,1,5,1989,1-Department of Education,1-Department of Education,NA,NA,7,4,3,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.544726,,,"GOVT.PRY.SCHOOL,BHAW",https://kys.udiseplus.gov.in/#/schooldetail/2701713/12,Anjaw,Hawai-walong,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GPS Bhaw under Hawai Walong block,792104.0,,amitchaitom1980@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701713/12,2025-08-20T11:50:39.307777,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.576370,,,GOVT.PRY.SCHOOL BOMNA,https://kys.udiseplus.gov.in/#/schooldetail/2701684/12,Anjaw,Chaglagam,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT. PRIMARY SCHOOL BOMNA,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701684/12,2025-08-20T11:50:47.215002,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.637309,,,GOVT.PRY.SCHOOL CHAKKA,https://kys.udiseplus.gov.in/#/schooldetail/2701683/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL CHAKKA,792104.0,,amtmark38@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701683/12,2025-08-20T11:50:55.122160,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,7,4,3,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.668349,,,"GOVT.PRY.SCHOOL, CHIPUILIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701686/12,Anjaw,Chaglagam,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT. PRIMARY SCHOOL CHIPUILIANG,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701686/12,2025-08-20T11:51:03.134309,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.697526,,,"GOVT.PRY.SCHOOL,DILLANG",https://kys.udiseplus.gov.in/#/schooldetail/2701669/12,Anjaw,Hayuliang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,"GPS DILLANG, GOILIANG, ANJAW DIST",782104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701669/12,2025-08-20T11:51:11.047995,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.726211,,,GOVT.PRY.SCHOOL DUILIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701667/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL DUILIANG,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701667/12,2025-08-20T11:51:19.288575,1-Rural,1,5,2011,1-Department of Education,1-Department of Education,NA,NA,12,4,8,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.754808,,,GOVT.PRY. SCHOOL GLOTONGLAT,https://kys.udiseplus.gov.in/#/schooldetail/2703430/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,"GPS Glotonglat, Hayuliang block",792104.0,,bellaibajum@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703430/12,2025-08-20T11:51:27.210247,1-Rural,1,5,2011,1-Department of Education,1-Department of Education,NA,NA,9,3,6,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.785836,,,"GOVT.PRY.SCHOOL,GOMIN",https://kys.udiseplus.gov.in/#/schooldetail/2701689/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL GOMIN,792104.0,,kamitabing@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701689/12,2025-08-20T11:51:35.073660,1-Rural,1,5,2006,1-Department of Education,1-Department of Education,NA,NA,7,4,3,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.815697,,,"GOVT.PRY.SCHOOL,HALAIKRONG",https://kys.udiseplus.gov.in/#/schooldetail/2701711/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS HALAIKRONG WALONG DIST ANJAW,792104.0,,c7halai@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701711/12,2025-08-20T11:51:42.957806,1-Rural,1,5,1989,1-Department of Education,1-Department of Education,NA,NA,29,11,18,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.845310,,,"GOVT.PRY.SCHOOL,HAWAI",https://kys.udiseplus.gov.in/#/schooldetail/2701480/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,2-Urban,GPS HAWAI HAWAI DIST ANJAW,792104.0,,aminatawsik55@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701480/12,2025-08-20T11:51:50.935268,2-Urban,1,5,2012,1-Department of Education,1-Department of Education,NA,NA,36,10,26,N/A,3,0,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.875306,,,GOVT.PRY.SCHOOL KAHOO,https://kys.udiseplus.gov.in/#/schooldetail/2701693/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS KAHO WALONG DIST ANJAW,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701693/12,2025-08-20T11:51:58.758557,1-Rural,1,5,2008,1-Department of Education,1-Department of Education,NA,NA,1,0,1,N/A,1,0,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.906448,,,GOVT.PRY.SCHOOL KANGULIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701673/12,Anjaw,Hayuliang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT.PRY.SCHOOL KANGULIANG,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701673/12,2025-08-20T11:52:06.553486,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.967372,,,"GOVT.PRY.SCHOOL, KASANGLAT",https://kys.udiseplus.gov.in/#/schooldetail/2701666/12,Anjaw,Hayuliang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,"GPS Kasanglat, Hayuliang Block",792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701666/12,2025-08-20T11:52:14.283147,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:05.997395,,,GOVT.PRY.SCHOOL KHROLANG,https://kys.udiseplus.gov.in/#/schooldetail/2701674/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT PRIMARY SCHOOL KHROLANG,792104.0,,gpskhrolang@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701674/12,2025-08-20T11:52:22.124350,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,9,2,7,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.027165,,,"GOVT.PRY.SCHOOL, LAMALIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701650/12,Anjaw,Hayuliang,2025-26,,1-Department of Education,- To -,N/A,9-NA,,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701650/12,2025-08-20T11:52:29.984216,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.055275,,,"GOVT.PRY.SCHOOL,LOILIANG",https://kys.udiseplus.gov.in/#/schooldetail/2703167/12,Anjaw,Manchal,2025-26,,1-Department of Education,- To -,N/A,1-Rural,"Govt. Primary School, Loiliang",792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703167/12,2025-08-20T11:52:37.801482,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.084061,,,GOVT.PRY.SCHOOL MESAI,https://kys.udiseplus.gov.in/#/schooldetail/2701694/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,MESAI HAWAI ANJAW DIST,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701694/12,2025-08-20T11:52:45.669791,1-Rural,1,5,2014,1-Department of Education,1-Department of Education,NA,NA,5,1,4,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.119066,,,"GOVT.PRY.SCHOOL,MITHUMNA",https://kys.udiseplus.gov.in/#/schooldetail/2701691/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL SCHOOL MITHUMNA,792104.0,,walanijenow@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701691/12,2025-08-20T11:52:53.549958,1-Rural,1,5,2006,1-Department of Education,1-Department of Education,NA,NA,15,7,8,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.149413,,,"GOVT.PRY.SCHOOL,NENULIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701654/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL NENULIANG,792104.0,,RDphaichurpa11@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701654/12,2025-08-20T11:53:01.457738,1-Rural,1,5,2013,1-Department of Education,1-Department of Education,NA,NA,5,1,4,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.178521,,,GOVT.PRY. SCHOOL NUKUNG,https://kys.udiseplus.gov.in/#/schooldetail/2701710/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS NUKUNG HAWAI DIST ANJAW,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701710/12,2025-08-20T11:53:09.290532,1-Rural,1,5,2012,1-Department of Education,1-Department of Education,NA,NA,22,10,12,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.207651,,,"GOVT.PRY.SCHOOL, RANGOM",https://kys.udiseplus.gov.in/#/schooldetail/2701662/12,Anjaw,Hayuliang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,"GPS Rangam, Hayuliang Block",792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701662/12,2025-08-20T11:53:17.021095,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.238047,,,GOVT.PRY. SCHOOL SENGUNG,https://kys.udiseplus.gov.in/#/schooldetail/2703168/12,Anjaw,Manchal,2025-26,,1-Department of Education,- To -,N/A,9-NA,,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703168/12,2025-08-20T11:53:24.803891,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.297376,,,"GOVT.PRY.SCHOOL,TAFLAGAM",https://kys.udiseplus.gov.in/#/schooldetail/2701680/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL TAFLAGAM,792104.0,,chanfilummayi1983@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701680/12,2025-08-20T11:53:32.739691,1-Rural,1,5,1991,1-Department of Education,1-Department of Education,NA,NA,18,8,10,N/A,2,1,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.327123,,,"GOVT.PRY.SCHOOL,TAMBLU",https://kys.udiseplus.gov.in/#/schooldetail/2701702/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS TAMBLU KHERANG DIST ANJAW,792104.0,,bmassong1981@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701702/12,2025-08-20T11:53:40.646936,1-Rural,1,5,2007,1-Department of Education,1-Department of Education,NA,NA,24,16,8,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.356341,,,"GOVT.PRY.SCHOOL,TAPANG",https://kys.udiseplus.gov.in/#/schooldetail/2701670/12,Anjaw,Hayuliang,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT.PRY.SCHOOL TAPANG,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701670/12,2025-08-20T11:53:48.417158,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.393849,,,GOVT.PRY.SCHOOL TARAMPA,https://kys.udiseplus.gov.in/#/schooldetail/2701679/12,Anjaw,Chaglagam,2025-26,,1-Department of Education,- To -,N/A,1-Rural,GOVT. PRIMARY SCHOOL TARAMPA,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701679/12,2025-08-20T11:53:56.217171,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.422503,,,"GOVT.PRY.SCHOOL,TIDDING",https://kys.udiseplus.gov.in/#/schooldetail/2701672/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL TIDDING,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701672/12,2025-08-20T11:54:04.100160,1-Rural,1,5,2009,1-Department of Education,1-Department of Education,NA,NA,3,3,0,N/A,1,0,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.452568,,,"GOVT.PRY.SCHOOL,WAMLIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701707/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS WAMLIANG KHERANG DIST ANJAW,792104.0,,southnminingswamliang@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701707/12,2025-08-20T11:54:12.005419,1-Rural,1,5,1987,1-Department of Education,1-Department of Education,NA,NA,12,9,3,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.481828,,,"GOVT.PRY.SCHOOL,YASHONG",https://kys.udiseplus.gov.in/#/schooldetail/2701698/12,Anjaw,Hawai-walong,2025-26,,1-Department of Education,- To -,N/A,1-Rural,Govt. Primary School Yasong,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701698/12,2025-08-20T11:54:19.820753,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.510230,,,GOVT.RESIDENTIAL SCHOOL HAMAKO,https://kys.udiseplus.gov.in/#/schooldetail/2701690/12,Anjaw,Chaglagam,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. RESIDENTIAL SCHOOL HAMAKO,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701690/12,2025-08-20T11:54:27.752066,1-Rural,1,8,2008,1-Department of Education,1-Department of Education,NA,NA,28,16,12,N/A,3,1,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.538850,,,"GOVT. RESIDENTIAL SCHOOL, KRAPMA",https://kys.udiseplus.gov.in/#/schooldetail/2701717/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. RESIDENTIAL SCHOOL, KRAPMA",792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701717/12,2025-08-20T11:54:35.802161,1-Rural,1,8,2008,1-Department of Education,1-Department of Education,NA,NA,30,10,20,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.568876,,,GOVT RESIDENTIALSCHOOLMAILIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701681/12,Anjaw,Chaglagam,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. RESIDENTIAL SCHOOL MAILIANG,792104.0,,hanyalum79@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701681/12,2025-08-20T11:54:43.634380,1-Rural,1,8,1993,1-Department of Education,1-Department of Education,NA,NA,43,26,17,N/A,3,3,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.629249,,,GOVTRESIDENTIALSCHOOLROILIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701688/12,Anjaw,Chaglagam,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. RESIDENTIAL SCHOOL ROILIANG,792104.0,,chaitombakhruso@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701688/12,2025-08-20T11:54:51.446140,1-Rural,1,8,2006,1-Department of Education,1-Department of Education,NA,NA,54,27,27,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.659385,,,GOVT.RESIDENTIAL SCHOOL SARTI,https://kys.udiseplus.gov.in/#/schooldetail/2701697/12,Anjaw,Hawai-walong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GRS SARTI WALONG DIST ANJAW,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701697/12,2025-08-20T11:54:59.331067,1-Rural,1,8,2007,1-Department of Education,1-Department of Education,NA,NA,68,27,41,N/A,8,3,5,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.688015,,,GOVT.RES.SCHOOL LONGLING,https://kys.udiseplus.gov.in/#/schooldetail/2701704/12,Anjaw,Hawai-walong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GRS LONGLING HAWAI DIST ANJAW,792104.0,,baidioksokrong@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701704/12,2025-08-20T11:55:07.180050,1-Rural,1,8,2004,1-Department of Education,1-Department of Education,NA,NA,39,19,20,N/A,6,6,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.718093,,,"GOVT.RES.SCHOOL,NILANG",https://kys.udiseplus.gov.in/#/schooldetail/2701664/12,Anjaw,Hayuliang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.RES.SCHOOL NILANG,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701664/12,2025-08-20T11:55:15.055343,1-Rural,1,8,1994,1-Department of Education,1-Department of Education,NA,NA,25,11,14,N/A,2,2,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.747119,,,"GOVT.SECONDARY SCHOOL,WALONG",https://kys.udiseplus.gov.in/#/schooldetail/2701700/12,Anjaw,Hawai-walong,2025-26,6-Pr. Up Pr. and Secondary Only,1-Department of Education,1 To 10,3-Co-educational,1-Rural,GSS WALONG WALONG DIST ANJAW,792104.0,,ttmeyor@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701700/12,2025-08-20T11:55:23.091359,1-Rural,1,10,1959,1-Department of Education,1-Department of Education,1-CBSE,NA,67,30,37,N/A,9,6,3,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.778425,,,"GOVT. UPPER PRIMARY SCHOOL, CHAMBAB",https://kys.udiseplus.gov.in/#/schooldetail/2703442/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL, CHAMBAB",792104.0,,persontayang@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703442/12,2025-08-20T11:55:31.007057,1-Rural,1,8,1977,1-Department of Education,1-Department of Education,NA,NA,21,9,12,N/A,3,3,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.808150,,,"GOVT. UPPER PRIMARY SCHOOL, KHUILIANG",https://kys.udiseplus.gov.in/#/schooldetail/2703443/12,Anjaw,Manchal,2025-26,,1-Department of Education,- To -,N/A,1-Rural,"GOVT. UPPER PRIMARY SCHOOL, KHUILIANG",792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703443/12,2025-08-20T11:55:38.791226,N/A,-,-,N/A,,N/A,N/A,N/A,0,0,0,N/A,0,0,0,SUCCESS,9,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.837131,,,"GOVT. UPPER PRIMARY SCHOOL, MANCHAL",https://kys.udiseplus.gov.in/#/schooldetail/2703599/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"Govt. Middle School Manchal, Anjaw District, Arunachal Pradesh.",792104.0,,Badechaitom1981@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703599/12,2025-08-20T11:55:46.733353,1-Rural,1,8,1974,1-Department of Education,1-Department of Education,NA,NA,40,16,24,N/A,6,5,1,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.867137,,,"GOVT. UPPER PRIMARY SCHOOL, QUIBANG",https://kys.udiseplus.gov.in/#/schooldetail/2703444/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL, QUIBANG",792104.0,,bachekso@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703444/12,2025-08-20T11:55:54.614846,1-Rural,1,8,1965,1-Department of Education,1-Department of Education,NA,NA,13,4,9,N/A,5,3,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.899248,,,"GOVT. UPPER PRIMARY SCHOOL, YATONG",https://kys.udiseplus.gov.in/#/schooldetail/2703441/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL YATONG, DISTRICT ANJAW, ARUNACHAL PRADESH.",792104.0,,yunsosep@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2703441/12,2025-08-20T11:56:02.499018,1-Rural,1,8,1950,1-Department of Education,1-Department of Education,NA,NA,68,37,31,N/A,10,8,2,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.960810,,,"I.V.SCHOOL , KROMNA",https://kys.udiseplus.gov.in/#/schooldetail/2701685/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. INTER-VALLEY SCHOOL KROMNA,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701685/12,2025-08-20T11:56:10.521363,1-Rural,1,5,1974,1-Department of Education,1-Department of Education,NA,NA,19,9,10,N/A,1,1,0,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.990264,,,KGBV HAWAI,https://kys.udiseplus.gov.in/#/schooldetail/2701478/12,Anjaw,Hawai-walong,2025-26,4-Upper Primary only,1-Department of Education,6 To 8,2-Girls,2-Urban,KGBV HAWAI HAWAI DIST ANJAW,792104.0,,jhondorjee@gmail.com,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701478/12,2025-08-20T11:56:18.434194,2-Urban,6,8,2008,1-Department of Education,1-Department of Education,NA,NA,45,0,45,N/A,7,2,5,SUCCESS,11,2
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:07.019816,,,KGBV SUPLIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701615/12,Anjaw,Hayuliang,2025-26,7-Upper Pr. and Secondary,1-Department of Education,6 To 10,2-Girls,1-Rural,K G B V SCHOOL SUPLIANG,792104.0,,,School Details,https://kys.udiseplus.gov.in/#/schooldetail/2701615/12,2025-08-20T11:56:26.203186,1-Rural,6,10,2008,1-Department of Education,1-Department of Education,1-CBSE,NA,67,0,67,N/A,13,5,8,SUCCESS,11,2
