has_know_more_link,phase2_ready,state,state_id,district,district_id,extraction_date,udise_code,operational_status,school_name,know_more_link,edu_district,edu_block,academic_year,school_category,school_management,class_range,school_type,school_location,address,pin_code,last_modified,email
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.327123,N/A,N/A,"GOVT.PRY.SCHOOL,TAMBLU",https://kys.udiseplus.gov.in/#/schooldetail/2701702/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS TAMBLU KHERANG DIST ANJAW,792104,N/A,bmassong1981@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.356341,N/A,N/A,"GOVT.PRY.SCHOOL,TAPANG",https://kys.udiseplus.gov.in/#/schooldetail/2701670/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL TAPANG,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.393849,N/A,N/A,GOVT.PRY.SCHOOL TARAMPA,https://kys.udiseplus.gov.in/#/schooldetail/2701679/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. PRIMARY SCHOOL TARAMPA,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.422503,N/A,N/A,"GOVT.PRY.SCHOOL,TIDDING",https://kys.udiseplus.gov.in/#/schooldetail/2701672/12,Anjaw,Hayuliang,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT.PRY.SCHOOL TIDDING,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.452568,N/A,N/A,"GOVT.PRY.SCHOOL,WAMLIANG",https://kys.udiseplus.gov.in/#/schooldetail/2701707/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GPS WAMLIANG KHERANG DIST ANJAW,792104,N/A,southnminingswamliang@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.481828,N/A,N/A,"GOVT.PRY.SCHOOL,YASHONG",https://kys.udiseplus.gov.in/#/schooldetail/2701698/12,Anjaw,Hawai-walong,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,Govt. Primary School Yasong,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.510230,N/A,N/A,GOVT.RESIDENTIAL SCHOOL HAMAKO,https://kys.udiseplus.gov.in/#/schooldetail/2701690/12,Anjaw,Chaglagam,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. RESIDENTIAL SCHOOL HAMAKO,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.538850,N/A,N/A,"GOVT. RESIDENTIAL SCHOOL, KRAPMA",https://kys.udiseplus.gov.in/#/schooldetail/2701717/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. RESIDENTIAL SCHOOL, KRAPMA",792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.568876,N/A,N/A,GOVT RESIDENTIALSCHOOLMAILIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701681/12,Anjaw,Chaglagam,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. RESIDENTIAL SCHOOL MAILIANG,792104,N/A,hanyalum79@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.629249,N/A,N/A,GOVTRESIDENTIALSCHOOLROILIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701688/12,Anjaw,Chaglagam,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT. RESIDENTIAL SCHOOL ROILIANG,792104,N/A,chaitombakhruso@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.659385,N/A,N/A,GOVT.RESIDENTIAL SCHOOL SARTI,https://kys.udiseplus.gov.in/#/schooldetail/2701697/12,Anjaw,Hawai-walong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GRS SARTI WALONG DIST ANJAW,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.688015,N/A,N/A,GOVT.RES.SCHOOL LONGLING,https://kys.udiseplus.gov.in/#/schooldetail/2701704/12,Anjaw,Hawai-walong,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GRS LONGLING HAWAI DIST ANJAW,792104,N/A,baidioksokrong@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.718093,N/A,N/A,"GOVT.RES.SCHOOL,NILANG",https://kys.udiseplus.gov.in/#/schooldetail/2701664/12,Anjaw,Hayuliang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,GOVT.RES.SCHOOL NILANG,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.747119,N/A,N/A,"GOVT.SECONDARY SCHOOL,WALONG",https://kys.udiseplus.gov.in/#/schooldetail/2701700/12,Anjaw,Hawai-walong,2025-26,6-Pr. Up Pr. and Secondary Only,1-Department of Education,1 To 10,3-Co-educational,1-Rural,GSS WALONG WALONG DIST ANJAW,792104,N/A,ttmeyor@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.778425,N/A,N/A,"GOVT. UPPER PRIMARY SCHOOL, CHAMBAB",https://kys.udiseplus.gov.in/#/schooldetail/2703442/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL, CHAMBAB",792104,N/A,persontayang@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.808150,N/A,N/A,"GOVT. UPPER PRIMARY SCHOOL, KHUILIANG",https://kys.udiseplus.gov.in/#/schooldetail/2703443/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL, KHUILIANG",792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.837131,N/A,N/A,"GOVT. UPPER PRIMARY SCHOOL, MANCHAL",https://kys.udiseplus.gov.in/#/schooldetail/2703599/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"Govt. Middle School Manchal, Anjaw District, Arunachal Pradesh.",792104,N/A,Badechaitom1981@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.867137,N/A,N/A,"GOVT. UPPER PRIMARY SCHOOL, QUIBANG",https://kys.udiseplus.gov.in/#/schooldetail/2703444/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL, QUIBANG",792104,N/A,bachekso@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.899248,N/A,N/A,"GOVT. UPPER PRIMARY SCHOOL, YATONG",https://kys.udiseplus.gov.in/#/schooldetail/2703441/12,Anjaw,Manchal,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,"GOVT. UPPER PRIMARY SCHOOL YATONG, DISTRICT ANJAW, ARUNACHAL PRADESH.",792104,N/A,yunsosep@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.960810,N/A,N/A,"I.V.SCHOOL , KROMNA",https://kys.udiseplus.gov.in/#/schooldetail/2701685/12,Anjaw,Chaglagam,2025-26,1-Primary,1-Department of Education,1 To 5,3-Co-educational,1-Rural,GOVT. INTER-VALLEY SCHOOL KROMNA,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:06.990264,N/A,N/A,KGBV HAWAI,https://kys.udiseplus.gov.in/#/schooldetail/2701478/12,Anjaw,Hawai-walong,2025-26,4-Upper Primary only,1-Department of Education,6 To 8,2-Girls,2-Urban,KGBV HAWAI HAWAI DIST ANJAW,792104,N/A,jhondorjee@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:07.019816,N/A,N/A,KGBV SUPLIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701615/12,Anjaw,Hayuliang,2025-26,7-Upper Pr. and Secondary,1-Department of Education,6 To 10,2-Girls,1-Rural,K G B V SCHOOL SUPLIANG,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:07.048840,N/A,N/A,RESIDENTIAL SCHOOL BRAILING,https://kys.udiseplus.gov.in/#/schooldetail/2701665/12,Anjaw,Hayuliang,2025-26,2-Primary with Upper Primary,1-Department of Education,1 To 8,3-Co-educational,1-Rural,RESIDENTIAL SCHOOL BRAILIANG,792104,N/A,bohoappa@gmail.com
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:07.078401,N/A,N/A,SOUTH VALLEY ENGLISH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2701647/12,Anjaw,Hayuliang,2025-26,1-Primary,8-Unrecognized,1 To 5,3-Co-educational,1-Rural,SOUTH.VALLEY ENGLISH SCHOOL SWAMICAMP,792104,N/A,N/A
True,True,ARUNACHAL PRADESH,112,ANJAW,2216,2025-08-20T11:30:07.109275,N/A,N/A,VKV AMLIANG,https://kys.udiseplus.gov.in/#/schooldetail/2701640/12,Anjaw,Hayuliang,2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,1-Rural,VIVEKANANDA KENDRA VIDYALAYA AMLIANG,792104,N/A,vkvamliang@vkvapt.org
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:27.997698,N/A,N/A,AAB TEBE RESIDENTIAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2702214/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,8-Unrecognized,1 To 8,3-Co-educational,1-Rural,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.029140,N/A,N/A,AAB TEBW RESIDENTIAL ENGLISH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704222/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,"TARAJULI,NAHARLAGUN,PAPUMPARE-ARUNACHAL PRADESH",791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.060700,N/A,N/A,AAP WELFARE PRE PRIMARY,https://kys.udiseplus.gov.in/#/schooldetail/2704253/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"APP Welfare Pre-Primary School, Upper Police Colony, Naharlgaun Arunachal Pradesh",791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.094061,N/A,N/A,ABOTANI VIDYA NIKETAN,https://kys.udiseplus.gov.in/#/schooldetail/2700265/12,Capital Complex Itanagar,Borum (Urban),2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,PACHIN NAHARLAGUN P B NO. 252,791110,N/A,avnpachin@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.126383,N/A,N/A,ABO TARU MEMORIAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704163/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 6,3-Co-educational,2-Urban,"Senki park, near Chalo loku ground,itanagar, Arunachal pradesh",791113,N/A,atmschool2023@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.161477,N/A,N/A,AGAPE PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704251/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,Agape Public School Senki View Itanagar Arunachal Pradesh,791111,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.192036,N/A,N/A,ALPHABET GIRL'S RESIDENTIAL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2701986/12,Capital Complex Itanagar,Borum (Urban),2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,2-Girls,1-Rural,"Near Bage Tinali, Nirjuli Itanagar Capital Region",791109,N/A,alphabetpublicschool@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.268349,N/A,N/A,ALPHABET PRE PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700274/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,ALPHABET PRE PRIMARY RESIDENTIAL SCHOOL NIRJULI,791109,N/A,divakarsur6@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.299840,N/A,N/A,ALPHABET PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700130/12,Capital Complex Itanagar,Borum (Urban),2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,1-Rural,"Main Road, Near Baptist Church, Nirjuli",791109,N/A,alphabetpublicschool@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.331790,N/A,N/A,ANNE YACH ACADEMY,https://kys.udiseplus.gov.in/#/schooldetail/2700271/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,Niya colony Nirjuli Itanagar capital Region,791110,N/A,aneyachacademy@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.379241,N/A,N/A,A.P.P. PRIMARY SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700008/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,8-Unrecognized,1 To 5,3-Co-educational,2-Urban,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.408186,N/A,N/A,APRIL BLOSSM FOUNDATION,https://kys.udiseplus.gov.in/#/schooldetail/2704255/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,1-Rural,Lane No/ 8-A Lekhi Village Naharlagun,791109,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.437536,N/A,N/A,ARUNACHAL DOWN HILL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704089/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,1-Rural,Lower Forest Colony Chimpu Itanagar,791113,N/A,arunachaldownhillschool@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.467504,N/A,N/A,ARUNACHAL VALLEY PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704246/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Arunachal Valley Public School, Upper Chimi, Itanagar",791113,N/A,arunachalvalleypublicschool@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.499157,N/A,N/A,ARYA PUBLIC SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700139/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,8-Unrecognized,1 To 8,3-Co-educational,1-Rural,NA,NA,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.528922,N/A,N/A,AUXILIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704075/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,CHIMPU ITANAGAR PO RK MISSION,791111,N/A,auxiliumitanagar@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.562112,N/A,N/A,BABA ENGLISH SCHOOL OF DRIVING AND POLLUTION CONTROL SOCIETY,https://kys.udiseplus.gov.in/#/schooldetail/2701971/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,8-Unrecognized,1 To 5,3-Co-educational,1-Rural,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.591582,N/A,N/A,BETHANY ENGLISH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704232/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,Bethany English School Niti Vihar Itanagar,791111,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.620281,N/A,N/A,BETHANY ENGLISH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700097/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,8-Unrecognized,1 To 6,3-Co-educational,2-Urban,NA,791111,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.690213,N/A,N/A,BLOOMING KIDS FOUNDATION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704282/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,-NA,JOLLANG HOKKA JOLLANG ITANAGAR,791111,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.722716,N/A,N/A,BOS FRONTALIS SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704264/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,2-Urban,"Bos Frontails School, Upper Polo Colony, Naharlagun, Arunachal Pradesh",791110,N/A,millokari3@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.751970,N/A,N/A,BRIGHT HILL SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704230/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Papu Nalah, Jully Road, Naharlagun",791110,N/A,asannewmai@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.784989,N/A,N/A,BUNNY'S FANTASY WORLD SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704151/12,Capital Complex Itanagar,Borum (Urban),2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,J N State Museum Road Itanagar,791111,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.814388,N/A,N/A,CALVARY ENGLISH SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700281/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,9-NA,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.843118,N/A,N/A,CARE FOUNDATION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704220/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,5-Private Unaided (Recognized),1 To 5,3-Co-educational,1-Rural,"CARE FOUNDATION SCHOOL , Lekhi naharlagun Arunachal Pradesh",791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.872081,N/A,N/A,CARE FOUNDATION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700261/12,Capital Complex Itanagar,Borum (Urban),2025-26,1-Primary,8-Unrecognized,1 To 5,3-Co-educational,1-Rural,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.900966,N/A,N/A,"CHILDREN TRAINING SCHOOL, NIRJULI I",https://kys.udiseplus.gov.in/#/schooldetail/2701985/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,Nirjuli Village - I Itanagar Capital Region,791109,N/A,Sklevio8@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.930595,N/A,N/A,CHIMPU VALLEY SCHOOL.,https://kys.udiseplus.gov.in/#/schooldetail/2704237/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,"Chimpu valley school, Chimpu Jully Basti Rd, Itanagar, Arunachal Pradesh",791113,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:28.963061,N/A,N/A,CHRISTIAN ENGLISH MEDIUM SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2700131/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,1-Rural,BAGE TINALI NIRJULI ARUNACHAL PRADESH,791110,N/A,cmsnirjuli@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.009421,N/A,N/A,CHRISTIAN MISSION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2704265/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,"Donyi Polo Road, Near Daria Hill Itanagar",791111,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.055903,N/A,N/A,COVENANT MISSION SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2702186/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 8,3-Co-educational,2-Urban,Ganga Village Itanagar,791113,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.172663,N/A,N/A,DELHI PUBLIC SCHOL,https://kys.udiseplus.gov.in/#/schooldetail/2700292/12,Capital Complex Itanagar,Borum (Urban),2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),1 To 12,3-Co-educational,2-Urban,Jully road itanagar district papumpare A P,791111,N/A,dpsitanagar@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.239753,N/A,N/A,DON BOSCO SCHOOL,https://kys.udiseplus.gov.in/#/schooldetail/2702209/12,Capital Complex Itanagar,Borum (Urban),2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),1 To 12,3-Co-educational,1-Rural,"Don Bosco School Itanagar P,B 153 Jollang, Itanagar 791113",791111,N/A,dbsitanagar@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.280207,N/A,N/A,DONYI POLO ACADEMY,https://kys.udiseplus.gov.in/#/schooldetail/2704279/12,Capital Complex Itanagar,Borum (Urban),2025-26,2-Primary with Upper Primary,5-Private Unaided (Recognized),1 To 7,3-Co-educational,9-NA,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.313431,N/A,N/A,DONYI POLO HEARING IMPAIRED,https://kys.udiseplus.gov.in/#/schooldetail/2703558/12,Capital Complex Itanagar,Borum (Urban),2025-26,6-Pr. Up Pr. and Secondary Only,4-Government Aided,1 To 10,3-Co-educational,2-Urban,Chimpu Itanagar Arunachal Pradesh,791113,N/A,dpmshi1990@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.346387,N/A,N/A,"DONYI POLO VIDYA BHAWAN, JR. SC. COLLEGE",https://kys.udiseplus.gov.in/#/schooldetail/2700270/12,Capital Complex Itanagar,Borum (Urban),2025-26,11-Higher Secondary only/Jr. College,8-Unrecognized,11 To 12,3-Co-educational,2-Urban,NA,791110,N/A,N/A
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.381393,N/A,N/A,DONY POLO VIDYA BHAWAN,https://kys.udiseplus.gov.in/#/schooldetail/2700291/12,Capital Complex Itanagar,Borum (Urban),2025-26,3-Pr. with Up.Pr. Sec. and H.Sec.,5-Private Unaided (Recognized),1 To 12,3-Co-educational,1-Rural,NEAR ZERO POINT ITANAGAR,791111,N/A,principaldpvb@gmail.com
True,True,ARUNACHAL PRADESH,112,CAPITAL COMPLEX ITANAGAR,2223,2025-08-20T11:30:29.414287,N/A,N/A,DR B R AMBEDKAR ACADEMY,https://kys.udiseplus.gov.in/#/schooldetail/2704154/12,Capital Complex Itanagar,Borum (Urban),2025-26,6-Pr. Up Pr. and Secondary Only,5-Private Unaided (Recognized),1 To 10,3-Co-educational,2-Urban,"ZOO TINALI, GOHPUR, ITANAGAR, AUNACHAL PRADESH",791111,N/A,CHANDRAKANTTCH@GMAIL.COM
